12.37080347	-41.64089023	44.27008676	70.
6.427763108	-23.81176914	26.44096567	75.94304036
-28.08185590	183.2459449	-387.6744625	352.0199925
35.89966051	-392.5877028	1339.826481	-1375.480951
-10.51678612	164.4096567	-888.1629574	1595.171633
1.167483968	-10.85439457	-11.84270087	134.6378725
-4.153149755	84.91701245	-586.4711430	1283.894757
5.445115051	-116.6465485	824.4737835	-2008.310072
-2.627310449	77.09166352	-725.4319125	2124.771784
5.064126745	-130.5771407	1143.587326	-3482.285930
-22.62919653	700.2225575	-7164.409657	24211.03734
20.45265937	-721.4786873	8474.304036	-33130.91286
-9.181440966	345.3489249	-4327.627310	18076.81252
21.27310449	-842.3783478	11112.82724	-48831.82384
-30.91097699	1349.353074	-19571.41267	94361.29574
