-1.599589263	.5165419699	-3.916952707	40.
-3.035137626	4.823187060	-8.223597797	41.43554836
8.740139767	-65.82847730	133.0797309	-52.76667078
-1.925421441	30.16157357	-154.8904217	235.2034818
3.961545997	-40.48203569	127.6840154	-141.5624342
-8.920762549	152.7525925	-838.4891256	1468.726134
1.721504198	-38.80820894	310.8756831	-830.0034833
2.034745757	-45.38628167	356.9221921	-937.4453378
-4.860487224	120.0993099	-966.9625402	2592.913948
2.407203141	-76.12832998	799.0862185	-2705.232328
.2316746613	-10.86247560	146.4276747	-529.7038483
1.666098214	-58.19845284	667.1234244	-2438.921597
-6.896067518	250.0395135	-3031.732172	12356.50079
-4.081828143	140.2841779	-1604.912809	6173.616882
33.22338009	-1426.534568	20330.54963	-96191.87451
-28.81169222	1365.043686	-21543.12418	113176.4945
22.02338880	-1075.040203	17498.21805	-95043.99732
-29.28186298	1541.527638	-26983.43524	157018.7047
15.10406311	-855.3123707	16159.68491	-101840.0163
-6.134389446	355.2794247	-6841.559205	43834.52979
4.433494677	-278.7936227	5839.901742	-40708.54319
